StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q3,P_MD_A,P_MD_B,P_MD_C,P_MD_D,P_MD_A_2C,P_MD_B_2C,P_MD_C_2C,P_MD_D_2C,Pharma_OE,T_MD_A,T_MD_B,T_MD_C,T_MD_D,T_MD_A_2C,T_MD_B_2C,T_MD_C_2C,T_MD_D_2C,Training_OE,Q66,PROLIFIC_PID,pay,time,STUDY_ID,SESSION_ID,threshold,comparative,prob,vignette,condition,propstab2,propstab3,propstab4,propstab5,propstab1,propstab6
5/24/22 13:22,5/24/22 13:25,IP Address,*******,100,159,TRUE,5/24/22 13:25,R_sCluftqlXZrN3Md,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,61fa92835719bc09cb834a61,Yes,No,No,No,,,,,"I do not recall the details regarding Reptol and Psylo, nor the variations related to Type. I am unsure whether Reptol or Psylo is more efficacious. I do not know whether Type-1 or Type-2 Reptol is more effective. I do not know whether Type-1 or Type-2 Psylo is more effective.",,,,,,,,,,,61fa92835719bc09cb834a61,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d306ec4d170bf5a0ac61b,80,No,98,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:22,5/24/22 13:25,IP Address,*******,100,166,TRUE,5/24/22 13:25,R_24pegiHDS1HyyHZ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60721a45b75cb8f4b00abd05,Yes,No,No,No,,,,,It seems like only the product with Type 1 Reptol in it were worth stocking on the shelves. Nothing else came close to treating 80%.,,,,,,,,,,,60721a45b75cb8f4b00abd05,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d307d0be531f56b507f85,80,No,85,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:24,5/24/22 13:26,IP Address,*******,100,139,TRUE,5/24/22 13:26,R_2zwiSHqXv8doOFJ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,581d38509b5b8800014d507e,Yes,Yes,No,No,,,,,"i have learned very little, as i was limited to the samples that all contained the active ingredients, and even then only 4. i suppose we can surmise Reptol seems to show some efficacy",,,,,,,,,,,581d38509b5b8800014d507e,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d30ed593d183f14ccf645,50,Yes,98,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 13:23,5/24/22 13:28,IP Address,*******,100,303,TRUE,5/24/22 13:28,R_dj0wepbZSx80O5z,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f8f389c0700d11741b7e476,,,,,,,,,,Yes,Yes,No,No,,,,,They have better success if they aren't on the weekends.,,5f8f389c0700d11741b7e476,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d30b46bbc071d09b78e68,50,Yes,85,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
5/24/22 13:26,5/24/22 13:28,IP Address,*******,100,172,TRUE,5/24/22 13:28,R_1dE4eKIMNR3pVj0,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,610a81561cb8c17ebce209b3,,,,,,,,,,Yes,Yes,No,No,,,,,The case trainings that take place on the weekends are far more effective than the simulations. ,,610a81561cb8c17ebce209b3,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d31491d6161e4db31e95f,50,Yes,85,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
5/24/22 13:26,5/24/22 13:29,IP Address,*******,100,159,TRUE,5/24/22 13:29,R_5tJLBAHrkFSuvSx,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5b9fa85b4bca610001d791f3,Yes,Yes,No,No,,,,,"That at least on the groups that were tested/used the headache medications, Reptol and Psylo were more effective for the majority of users.",,,,,,,,,,,5b9fa85b4bca610001d791f3,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d313e9b260f4cb8445771,50,Yes,98,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:24,5/24/22 13:30,IP Address,*******,100,344,TRUE,5/24/22 13:30,R_2tMqN4nWCLXkhjW,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,614e0f70c4f1690a32f4b1a4,Yes,No,No,No,,,,,"The active ingredient Psylo is not effective in either the type 1 or type 2 version. The active ingredient Reptile is very effective in it's type 1 version, but less so in the type two version.",,,,,,,,,,,614e0f70c4f1690a32f4b1a4,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d30ebd81f403920c7dcf2,80,No,98,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:15,5/24/22 13:30,IP Address,*******,100,885,TRUE,5/24/22 13:30,R_6JrXMiskPLyp50R,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,57210674951c9b0011d3eaaa,Yes,No,No,No,,,,,It's in customers best to provide a medicine at least proven 85% effective rate of reducing headaches.,,,,,,,,,,,57210674951c9b0011d3eaaa,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d2ed17f55120b8a6f23fa,80,No,85,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:19,5/24/22 13:30,IP Address,*******,100,681,TRUE,5/24/22 13:30,R_2cqizl5Q4JZzFdU,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,611b1d3794ac948af7e57e7a,,,,,,,,,,Yes,Yes,No,No,,,,,"Depending on programs, the students who attended them can be more successful after having learned in different ways. ",,611b1d3794ac948af7e57e7a,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d2f5deb426fe0375007d9,50,Yes,98,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:28,5/24/22 13:31,IP Address,*******,100,190,TRUE,5/24/22 13:31,R_3qP8c74bDOWiVB7,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5a4f6c4b5f741700018a79a8,,,,,,,,,,Yes,No,No,No,,,,,The differences between the training programs is that they vary in the efficacy rate or rAte of success wildly from 1% to 85%,,5a4f6c4b5f741700018a79a8,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d31cacc7dc23558da1ca8,80,No,85,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:22,5/24/22 13:31,IP Address,*******,100,572,TRUE,5/24/22 13:31,R_2VroiFKY55Yy6oA,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5d548912e1c7130018e019dc,,,,,,,,,,Yes,Yes,No,No,,,,,It doesnt matter so much about when the training takes place but more so the method of training. It is very apparent that case study based training leads to much more successful and competent employees,,5d548912e1c7130018e019dc,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d306c3a0358f834d30638,50,Yes,98,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
5/24/22 13:26,5/24/22 13:32,IP Address,*******,100,365,TRUE,5/24/22 13:32,R_3fJdJqb8pzIftYf,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5588b04ffdf99b7a91e75ddb,,,,,,,,,,Yes,No,No,No,,,,,"It seems that programs that use case studies have the highest degree of success and lead new hires to be successful going forward in their careers. This also seems to be the case for either Type 1 or Type 2, case studies where the data clearly shows case type 2 had a 70% success rate which doesn't meet the 80% threshold but still shows a HUGE success rate compared to the simulations where both programs came in at a mere 1%",everything was clear! no issues!,5588b04ffdf99b7a91e75ddb,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d3146d7005d22d1f4cf79,80,No,85,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:30,5/24/22 13:32,IP Address,*******,100,119,TRUE,5/24/22 13:32,R_2ylNNlZTE35aLEa,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e9f3f09ccc75a0c345e4845,,,,,,,,,,Yes,Yes,No,No,,,,,Either type of program can be successful or unsuccessful.,,5e9f3f09ccc75a0c345e4845,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef12,628d32411d6161e4db31e969,50,Yes,98,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:28,5/24/22 13:32,IP Address,*******,100,251,TRUE,5/24/22 13:32,R_3kdItOWObdT52Oa,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5831f08ebfb3b400015a6ad4,Yes,Yes,No,No,Yes,Yes,No,No,Go with the one that has 80 percent to be effective.,,,,,,,,,,,5831f08ebfb3b400015a6ad4,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d31daa0b3a2ff36233a5d,80,No,98,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 13:30,5/24/22 13:32,IP Address,*******,100,168,TRUE,5/24/22 13:32,R_1M6EYt9Ajda15XS,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e82a76d09f66f9cd3aeb0e7,Yes,No,No,No,,,,,I learned different ingredients has different efficacies at different levels. I also learned some need to be taken with food and others don't. ,,,,,,,,,,,5e82a76d09f66f9cd3aeb0e7,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d323613d8afe2d6228e1c,80,No,85,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 13:30,5/24/22 13:33,IP Address,*******,100,128,TRUE,5/24/22 13:33,R_1ds67O9YtmEsaSG,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6038743a95e000257b4fefdd,Yes,Yes,No,No,,,,,Reptol seemed to be the most effective. Taking Psylo without food was almost worthless.,,,,,,,,,,,6038743a95e000257b4fefdd,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d3267e09dcb58ea291e25,50,Yes,85,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 13:30,5/24/22 13:33,IP Address,*******,100,170,TRUE,5/24/22 13:33,R_21sMYC9equAMF1I,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f2f0027956a3f2cfe9bd04c,,,,,,,,,,Yes,No,No,No,,,,,type-1 is better since a higher % became successful employees ,,5f2f0027956a3f2cfe9bd04c,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d32015cd572d314c85eb3,80,No,98,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:30,5/24/22 13:33,IP Address,*******,100,188,TRUE,5/24/22 13:33,R_2PhaD0dLf9J4qLK,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60c10acc73ff7d406c3d940d,,,,,,,,,,Yes,No,No,No,,,,,When Type 1 works then it works really well. Multiple training programs programs are only successful for one percent of workers.,I have no idea what the proper answer was.,60c10acc73ff7d406c3d940d,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d325f4dce5de11563fbdd,80,No,98,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:32,5/24/22 13:34,IP Address,*******,100,108,TRUE,5/24/22 13:34,R_2rOP7I4MyYs0R1D,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60712d937752fb8780e89951,Yes,No,No,No,,,,,"I learned the some are more effective than others, and you should stock the most effective ones",,,,,,,,,,Nope,60712d937752fb8780e89951,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d32c5fddefb0e84136241,80,No,85,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 13:28,5/24/22 13:34,IP Address,*******,100,384,TRUE,5/24/22 13:34,R_1Nb6YkBbYWJfWxN,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,583f12f545073d0001fac52d,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,No,"The trainings that used Type 1 simulations and case studies resulted in a high percentage of employees becoming successful.

Therefore, there is a positive impact in all of this.",No problems,583f12f545073d0001fac52d,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d31d0f5d46df2b76a95e1,50,Yes,85,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:33,5/24/22 13:35,IP Address,*******,100,146,TRUE,5/24/22 13:35,R_1jj2THTnP7w3t5o,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f99e87c962bbc0cf6dc92d2,,,,,,,,,,Yes,Yes,No,No,,,,,There seemed to be no difference in efficacy between type 1 and 2 training. The specific training itself seems to be the factor that impacts the rate of success. ,,5f99e87c962bbc0cf6dc92d2,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d32fe3a0358f834d30658,50,Yes,98,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:33,5/24/22 13:36,IP Address,*******,100,204,TRUE,5/24/22 13:36,R_3MEW7pkTVERDewp,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5eae37af3ac6885048af8db3,Yes,No,Yes,Yes,No,No,Yes,Yes,"It seems that reptol is a bit more efficient in reducing headaches, but needs to be taken with food. The other meds seem to be less effective.",,,,,,,,,,,5eae37af3ac6885048af8db3,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d32ef6b77d1377f2a7ced,50,Yes,85,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 13:34,5/24/22 13:36,IP Address,*******,100,156,TRUE,5/24/22 13:36,R_3KOynn2A8xgXGM4,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6149527a450140c071bd5c2e,Yes,No,No,No,,,,,"Certain ingredients have greater efficacy in headache treatment than others. Some active ingredients have virtually no effect, while others are highly effective and therefore merit being stocked on shelves.",,,,,,,,,,,6149527a450140c071bd5c2e,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d3323f838ffb71551aa76,80,No,85,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:34,5/24/22 13:36,IP Address,*******,100,116,TRUE,5/24/22 13:36,R_6xH2D0iN9amPhF7,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f2d53adba96c505ddce8cca,,,,,,,,,,Yes,No,No,No,,,,,I'd feel that simulations during the week would be most job appropriate,,5f2d53adba96c505ddce8cca,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d335d6b77d1377f2a7cf5,80,No,98,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
5/24/22 13:35,5/24/22 13:37,IP Address,*******,100,112,TRUE,5/24/22 13:37,R_3O2PqeklD0t1YLb,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,596e1af7a09655000197d4bb,,,,,,,,,,Yes,Yes,No,No,,,,,"Type-1 and Type-2 training have similar results, but Type-1 was 15% more effective in training and retaining resources.",nope,596e1af7a09655000197d4bb,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d33686be320dbdfa174ef,50,Yes,85,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:35,5/24/22 13:40,IP Address,*******,100,276,TRUE,5/24/22 13:40,R_2qfwQ5B9T871W7X,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e10d288a2c6967a2c655aad,Yes,No,No,No,,,,,"Reptol and Psylo are two active ingredients in various headache medications. Depending on the specific medication they are used in, they must be taken either with or without food. Their efficacy also varies quite a bit depending on the medication, thus I would assume that by themselves it is not always certain whether they are effective.",,,,,,,,,,,5e10d288a2c6967a2c655aad,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d3379e557d2f6ee8366d1,80,No,98,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 13:37,5/24/22 13:40,IP Address,*******,100,175,TRUE,5/24/22 13:40,R_2uvThunLFYLCmPT,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f4f12010c816616c12ab29d,,,,,,,,,,Yes,No,No,No,,,,,"There is a very large variance in success based on what training an employee underwent. It is to be expected that there will be variance, but this range from 1% to 85% is staggering. Ultimately, only one training program hit the 80% threshold my manager required and that had an 85% success rate. ",,5f4f12010c816616c12ab29d,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d33ea98805749d6220851,80,No,85,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:38,5/24/22 13:41,IP Address,*******,100,213,TRUE,5/24/22 13:41,R_1ISqIGV82ocCAny,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6045e5cdb5547f7347302e2b,Yes,Yes,No,No,,,,,I didn't really learn anything. I just looked at the number and judged if it was over the 50% threshold. I was not expecting to have to investigate what active ingredients may be effective and which ingredients may not be effective.,,,,,,,,,,"Yes, I did not realize I was expected to examine the information and try to determine which ingredients are effective and which aren't. Sorry if I missed that instruction. I thought the task was to simply mark if I should stock a product or not.",6045e5cdb5547f7347302e2b,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d341fc271bb2c59d36186,50,Yes,98,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:39,5/24/22 13:42,IP Address,*******,100,173,TRUE,5/24/22 13:42,R_30qkWN3f10lodzR,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60d4ae17ee61ee2f8ad2bcc3,Yes,Yes,No,No,,,,,"Reptol was much more effective at reducing headaches in trials, whether it was taken with food or without food. Psylo was not effective at all at reducing headaches.",,,,,,,,,,,60d4ae17ee61ee2f8ad2bcc3,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d3465845deb1f1abe855f,50,Yes,85,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 13:35,5/24/22 13:42,IP Address,*******,100,454,TRUE,5/24/22 13:42,R_UiGqrDGSMUBXpUl,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f37f046d1a0bd2af1cb0ce6,Yes,Yes,No,No,,,,,In studies it has been shown that headache medications made with Reptol show a decrease in patients pain after taking as directed.  Medications made with Reptol may require being taken either with food or on a empty stomach.  On the other end of the spectrum headache medications made with Psylo has not shown in studies to decrease a patients pain after taking as directed.  In conclusion only medications made with Reptol should be stocked.,,,,,,,,,,"Nothing confusing, best of luck with this study! :)",5f37f046d1a0bd2af1cb0ce6,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d335afe3b5015012bfe95,50,Yes,98,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 13:38,5/24/22 13:43,IP Address,*******,100,316,TRUE,5/24/22 13:43,R_3plE6lmDUdhtc2R,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6062902e483d246ae9b25071,,,,,,,,,,Yes,No,No,No,,,,,"One of the training programs was 85% effective.  The goal was to have at least 80% of the trainees be successful.  And, the effective program took place on weekends.",,6062902e483d246ae9b25071,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d34182c1606336bfdb009,80,No,85,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
5/24/22 13:41,5/24/22 13:44,IP Address,*******,100,207,TRUE,5/24/22 13:44,R_2Wv7oD4SNE4bTp8,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60fc855e03afaabca212e804,,,,,,,,,,Yes,No,No,No,,,,,The best are case study based taking place on weekends. This was show to have an 85% of going on to be successful employees.,"No, very clear thank you",60fc855e03afaabca212e804,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d34d374d2c00d4f173513,80,No,85,training,stability,case studies and takes place on weekends,case studies and does not take place on weekends,simulations and takes place on weekends,simulations and does not take place on weekends,either take place on weekends or do not take place on weekends,and they either take place on weekends or do not take place on weekends
5/24/22 13:43,5/24/22 13:47,IP Address,*******,100,253,TRUE,5/24/22 13:47,R_1LTOvRbEnqYMRJJ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c7afb18de6f7900150c33d2,Yes,No,Yes,No,Yes,No,No,No,some patients experienced a reduction. Others didn't.,,,,,,,,,,,5c7afb18de6f7900150c33d2,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d35374da71273d7189e69,80,No,98,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:46,5/24/22 13:49,IP Address,*******,100,140,TRUE,5/24/22 13:49,R_PSetCAwHkShtwxr,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5dea494eb3adb21655dfadf4,,,,,,,,,,Yes,No,No,No,,,,,The efficacy between the two training program varies.,no,5dea494eb3adb21655dfadf4,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d362657b1861679d26756,80,No,98,training,proportionality,Type-1 case studies,Type-2 case studies,Type-1 simulations,Type-2 simulations,that both simulations and case studies come in two types: Type-1 and Type 2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:45,5/24/22 13:49,IP Address,*******,100,246,TRUE,5/24/22 13:49,R_31X9mT8X0YiXlFc,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c3b70640eaa0100018ea877,Yes,No,No,No,,,,,"Only Reptol (both variations) provide statistically significant results.  However, Reptol-2 falls 10% short of the 80% rate needed for stocking.

Both versions of Psylo are fully ineffective.",,,,,,,,,,"no, all was fine",5c3b70640eaa0100018ea877,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d35e2eaf936d6a4a3a9bc,80,No,98,pharma,proportionality,ingredient Type-1 Reptol,ingredient Type-2 Reptol,ingredient Type-1 Psylo,ingredient Type-2 Psylo,that both ingredients come in two types: Type-1 and Type-2,each of which come in one of two types: Type-1 and Type-2
5/24/22 13:48,5/24/22 13:50,IP Address,*******,100,118,TRUE,5/24/22 13:50,R_6R1W1dP48uuB4el,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60d3740f31606cb50e49f00c,Yes,No,No,No,,,,,Medications taken with food that contain Reptol seem to be the most effective at eliminating headaches,,,,,,,,,,Nothing confusing,60d3740f31606cb50e49f00c,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d36970571b9c571964cc2,80,No,98,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
5/24/22 13:44,5/24/22 13:50,IP Address,*******,100,397,TRUE,5/24/22 13:50,R_39RKnrWO02bjRjX,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ebc6d34046b2a0bc9f2b3b8,Yes,Yes,No,No,,,,,Reptol seems more effective at reducing headaches. Psylo seems relatively less effective. ,,,,,,,,,,nothing noted,5ebc6d34046b2a0bc9f2b3b8,$0.60 ,3 minutes,628cf9bf368a7d6198f3ef11,628d358436c971d1d92061e1,50,Yes,85,pharma,stability,ingredient Reptol and must be taken with food,ingredient Reptol and must be taken without food,ingredient Psylo and must be taken with food,ingredient Psylo and must be taken without food,either must be taken with food or must be taken without food,"and medicines containing either ingredient must taken with food or without food, depending on the medication"
