StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Consent,PID,CompCheck1,CompCheck2,CharSel,NoteCardChoice_LL,NoteCardChoice_HL,NamedPrice,HowHelpful_4,Q98_1,Q98_2,Q98_3,Q98_4,Q98_5,Checker,Feedback,pay,time,PROLIFIC_PID,STUDY_ID,SESSION_ID,loss,cost,coins1,notes,coins2,coins3
4/20/23 14:53,4/20/23 14:57,IP Address,*******,100,247,TRUE,4/20/23 14:57,R_1roJ2fFN7KMLcoe,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6287a355e0dbfe43e55850b7,995,910,Huntress,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",60,2,99,83,60,35,1,Huntress,no everything was fine but the note cards were too polar one just helped way more,$1.00 ,5 minutes,6287a355e0dbfe43e55850b7,64418fa1704d272f0e168baa,6441a63fb531fb76a24f7553,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",840,840
4/20/23 14:54,4/20/23 14:58,IP Address,*******,100,226,TRUE,4/20/23 14:58,R_3lSkZHoqJchPCO1,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6290baefc1820d33bb4afed4,995,910,Warrior,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,80,-3,82,81,80,19,17,Warrior,,$1.00 ,5 minutes,6290baefc1820d33bb4afed4,64418fa1704d272f0e168baa,6441a67b744f5df4f07661ae,low,120,900,"""Mushrooms are stronger than flowers.""",820,920
4/20/23 14:55,4/20/23 14:58,IP Address,*******,100,201,TRUE,4/20/23 14:58,R_3J3lhD3b5uPQDEh,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63d79d38020c32ef6784a9f4,995,910,Huntress,,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",60,1,99,80,61,31,1,Huntress,,$1.00 ,5 minutes,63d79d38020c32ef6784a9f4,64418fa1704d272f0e168baa,6441a6b5c27e4f1fd5a004cc,high,120,900,"""Mushrooms are stronger than flowers.""",840,840
4/20/23 14:56,4/20/23 14:58,IP Address,*******,100,153,TRUE,4/20/23 14:58,R_pzv99AaVO6Dymzf,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ec453f93ba6b432bdf01d58,995,910,Siren,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",60,1,89,81,76,64,50,Siren,no,$1.00 ,5 minutes,5ec453f93ba6b432bdf01d58,64418fa1704d272f0e168bab,6441a6f2267b7ef268cbcb3a,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",820,820
4/20/23 14:56,4/20/23 14:58,IP Address,*******,100,166,TRUE,4/20/23 14:59,R_2TogltP4VRhIS7Y,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ee68971dde4ef4056079287,995,990,Wizard,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",10,2,99,80,75,50,1,Wizard,no,$1.00 ,5 minutes,5ee68971dde4ef4056079287,64418fa1704d272f0e168baa,6441a6e71ac778a72784929a,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",890,890
4/20/23 14:55,4/20/23 14:59,IP Address,*******,100,232,TRUE,4/20/23 14:59,R_pcHlBRhoTgoQIhj,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,627f448165ed9095fd43cfd1,995,910,Wizard,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,50,1,82,81,80,70,65,Wizard,no,$1.00 ,5 minutes,627f448165ed9095fd43cfd1,64418fa1704d272f0e168baa,6441a50c15a1527ee392bb26,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",850,850
4/20/23 14:54,4/20/23 14:59,IP Address,*******,100,299,TRUE,4/20/23 14:59,R_2QQJNI43l3VEOah,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e7a5c9d7567f003b57b85e9,995,990,Wizard,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,20,1,40,20,20,50,20,Wizard,"None, I  don't know how to explain towards the end lol",$1.00 ,5 minutes,5e7a5c9d7567f003b57b85e9,64418fa1704d272f0e168baa,6441a66365b071dea833c4ea,low,100,900,"""Mushrooms are stronger than flowers.""",880,880
4/20/23 14:56,4/20/23 15:00,IP Address,*******,100,277,TRUE,4/20/23 15:00,R_sp7Le1cAaiQgGVb,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5faf5be7eb05711e07faf4cf,995,910,Huntress,,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",75,2,90,81,63,25,1,Huntress,no,$1.00 ,5 minutes,5faf5be7eb05711e07faf4cf,64418fa1704d272f0e168bab,6441a6eb5c7765ce9ba7b43e,high,120,900,"""Mushrooms are stronger than flowers.""",825,825
4/20/23 14:57,4/20/23 15:00,IP Address,*******,100,198,TRUE,4/20/23 15:00,R_6yRXXyVGnhZIIA9,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f90e2ba0e7eef1fdbf5b17b,995,910,Bard,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,200,1,82,81,80,19,17,Bard,no,$1.00 ,5 minutes,5f90e2ba0e7eef1fdbf5b17b,64418fa1704d272f0e168bab,6441a738a6f392f4dfbb1af9,low,120,900,"""Mushrooms are stronger than flowers.""",700,800
4/20/23 14:58,4/20/23 15:01,IP Address,*******,100,146,TRUE,4/20/23 15:01,R_vdGudDgeYocNYm5,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5dc0cc1f317aa4076275ddf9,995,910,Wizard,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",5,3,85,70,64,35,17,Wizard,,$1.00 ,5 minutes,5dc0cc1f317aa4076275ddf9,64418fa1704d272f0e168bab,6441a774c75a5bbf9bb701f5,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",875,875
4/20/23 14:55,4/20/23 15:01,IP Address,*******,100,382,TRUE,4/20/23 15:01,R_RmhRdEQo2yrzOZr,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5dd3bfcd8b8df139ce007928,995,910,Siren,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,40,1,82,81,80,19,17,Siren,no,$1.00 ,5 minutes,5dd3bfcd8b8df139ce007928,64418fa1704d272f0e168baa,6441a6b2b01ffac29da7b487,low,120,900,"""Mushrooms are stronger than flowers.""",860,960
4/20/23 14:58,4/20/23 15:02,IP Address,*******,100,230,TRUE,4/20/23 15:02,R_3qHyJyZ8mSVBr8v,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5fb865ade47b465ad43580d9,995,910,Wizard,,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",80,1,95,85,70,25,1,Wizard,,$1.00 ,5 minutes,5fb865ade47b465ad43580d9,64418fa1704d272f0e168baa,6441a763c75a5bbf9bb701f0,high,120,900,"""Mushrooms are stronger than flowers.""",820,820
4/20/23 14:57,4/20/23 15:02,IP Address,*******,100,289,TRUE,4/20/23 15:02,R_2bWdKbUsMVRW4uE,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,59ea2d5a7f3d71000171e0a9,995,910,Huntress,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",45,-1,91,88,61,45,28,Huntress,,$1.00 ,5 minutes,59ea2d5a7f3d71000171e0a9,64418fa1704d272f0e168bab,6441a73b616e7ff8a29b961c,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",855,855
4/20/23 14:59,4/20/23 15:02,IP Address,*******,100,163,TRUE,4/20/23 15:02,R_2TStIdwvJpmA0rw,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5cb62e9293342300017a72a1,995,910,Siren,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,25,1,80,60,20,30,50,Siren,no,$1.00 ,5 minutes,5cb62e9293342300017a72a1,64418fa1704d272f0e168baa,6441a7bfd2106d6cbc387571,low,100,900,"""Mushrooms are stronger than flowers.""",875,875
4/20/23 15:00,4/20/23 15:03,IP Address,*******,100,177,TRUE,4/20/23 15:03,R_2qrSDudGFoIWgW6,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,60ff485b2d483058e7000cb5,995,910,Siren,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",50,2,90,81,60,50,10,Siren,,$1.00 ,5 minutes,60ff485b2d483058e7000cb5,64418fa1704d272f0e168bab,6441a7da0114671d5c92bacb,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",830,830
4/20/23 14:59,4/20/23 15:03,IP Address,*******,100,200,TRUE,4/20/23 15:03,R_1QcKe1W2YrLuFC1,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5b15de5cbd9c310001570400,995,910,Wizard,,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",60,2,92,83,40,25,3,Wizard,no,$1.00 ,5 minutes,5b15de5cbd9c310001570400,64418fa1704d272f0e168baa,6441a7b0d2106d6cbc38756f,high,120,900,"""Mushrooms are stronger than flowers.""",840,840
4/20/23 14:59,4/20/23 15:03,IP Address,*******,100,222,TRUE,4/20/23 15:03,R_1ImZgttz17oAgfC,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6111a6b56d3930e2472cc673,995,910,Wizard,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,50,1,82,81,80,19,17,Wizard,no,$1.00 ,5 minutes,6111a6b56d3930e2472cc673,64418fa1704d272f0e168bab,6441a7b23a15b251d72cd6b4,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",850,950
4/20/23 14:58,4/20/23 15:03,IP Address,*******,100,289,TRUE,4/20/23 15:03,R_3qwl5LkYAEBIAPQ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63654b4f395f847a8a5ee6fd,995,1010,Siren,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,80,2,82,81,80,19,9,Siren,no,$1.00 ,5 minutes,63654b4f395f847a8a5ee6fd,64418fa1704d272f0e168baa,6441a75d5479320bbf93bbcf,low,120,900,"""Mushrooms are stronger than flowers.""",820,820
4/20/23 15:00,4/20/23 15:03,IP Address,*******,100,200,TRUE,4/20/23 15:03,R_1GKdvlgyYWl0b4J,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6418bb561cef445487504b0b,995,910,Huntress,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",35,2,65,35,25,11,6,Huntress,,$1.00 ,5 minutes,6418bb561cef445487504b0b,64418fa1704d272f0e168baa,6441a7df34d61b6ec6186d25,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",845,845
4/20/23 14:54,4/20/23 15:04,IP Address,*******,100,585,TRUE,4/20/23 15:04,R_bdpI8Q58gAcFqWl,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6150ca885dca8c918357a4d1,995,910,Wizard,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,81,1,82,81,80,19,17,Wizard,no,$1.00 ,5 minutes,6150ca885dca8c918357a4d1,64418fa1704d272f0e168baa,6441a67add2f19d04970b7fa,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",819,919
4/20/23 15:01,4/20/23 15:04,IP Address,*******,100,170,TRUE,4/20/23 15:04,R_1ClSsOWJi9XzGf2,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63e56678a87f209e2ca83059,995,1110,Huntress,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",150,3,125,86,56,45,10,Huntress,,$1.00 ,5 minutes,63e56678a87f209e2ca83059,64418fa1704d272f0e168bab,6441a821b59f3a2289e9163e,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",750,750
4/20/23 14:59,4/20/23 15:04,IP Address,*******,100,325,TRUE,4/20/23 15:04,R_2Bh9VzU2u3VSCk9,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63f8aeb6c9098e0ef3bf3553,995,910,Siren,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",20,2,99,80,50,10,2,Siren,No it was very clear!,$1.00 ,5 minutes,63f8aeb6c9098e0ef3bf3553,64418fa1704d272f0e168bab,6441a79b267b7ef268cbcb5e,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",880,880
4/20/23 15:01,4/20/23 15:04,IP Address,*******,100,193,TRUE,4/20/23 15:04,R_2wB5wkuj5C1Gkth,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c4d1a6c9ce35100019dbc88,995,910,Warrior,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,50,2,90,85,80,19,17,Warrior,no,$1.00 ,5 minutes,5c4d1a6c9ce35100019dbc88,64418fa1704d272f0e168baa,6441a825c1ae84f2d43875c7,low,100,900,"""Mushrooms are stronger than flowers.""",850,850
4/20/23 14:57,4/20/23 15:04,IP Address,*******,100,416,TRUE,4/20/23 15:04,R_20YW5jPu7EFqM6N,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6286e40c379938abc16e254b,995,910,Bard,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,80,1,83,81,79,17,13,Bard,no,$1.00 ,5 minutes,6286e40c379938abc16e254b,64418fa1704d272f0e168baa,6441a7471a26d47f50f088e9,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",820,820
4/20/23 15:00,4/20/23 15:05,IP Address,*******,100,299,TRUE,4/20/23 15:05,R_1QMlv79ZLcNNIlp,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63d152b604e8c21933a58a66,995,910,Huntress,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,80,2,82,81,80,19,17,Huntress,No,$1.00 ,5 minutes,63d152b604e8c21933a58a66,64418fa1704d272f0e168baa,6441a7eeea7969e8a7d4c447,low,120,900,"""Mushrooms are stronger than flowers.""",820,920
4/20/23 15:01,4/20/23 15:06,IP Address,*******,100,284,TRUE,4/20/23 15:06,R_1BYpf1l5EmCT49S,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,62b05a502f2184d1b8d91054,5,990,Siren,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",80,2,98,68,50,35,10,Siren,"Nope, survey went smoothly ",$1.00 ,5 minutes,62b05a502f2184d1b8d91054,64418fa1704d272f0e168baa,6441a81925597105d4a7b45b,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",800,800
4/20/23 15:02,4/20/23 15:06,IP Address,*******,100,197,TRUE,4/20/23 15:06,R_2dTo7k1xYpGyAKn,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5678ea0289319e00116519c3,995,910,Wizard,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,100,2,83,81,56,23,17,Wizard,,$1.00 ,5 minutes,5678ea0289319e00116519c3,64418fa1704d272f0e168baa,6441a875593a8abb0d4ce17c,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",800,800
4/20/23 15:04,4/20/23 15:07,IP Address,*******,100,176,TRUE,4/20/23 15:07,R_1pznKanRKIwh5N3,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5e6ef5fbf14d264ae2ef3867,995,910,Wizard,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,81,-3,82,81,80,19,17,Wizard,no,$1.00 ,5 minutes,5e6ef5fbf14d264ae2ef3867,64418fa1704d272f0e168baa,6441a8a89c71182a1c7c04da,low,120,900,"""Mushrooms are stronger than flowers.""",819,919
4/20/23 15:03,4/20/23 15:07,IP Address,*******,100,265,TRUE,4/20/23 15:07,R_zU7bCgDZFmRS5Al,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5f4bdc989ed8777ca5c963b3,995,910,Warrior,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",80,1,99,80,60,35,1,Warrior,no,$1.00 ,5 minutes,5f4bdc989ed8777ca5c963b3,64418fa1704d272f0e168bab,6441a894888625a7209b962a,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",820,820
4/20/23 15:04,4/20/23 15:07,IP Address,*******,100,229,TRUE,4/20/23 15:08,R_1n29msfhaDsKXCr,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,61116fb00f7f0fbacf0714f9,905,990,Siren,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,80,3,82,80,79,19,12,Siren,,$1.00 ,5 minutes,61116fb00f7f0fbacf0714f9,64418fa1704d272f0e168bab,6441a8c40c35c2c36088c179,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",820,820
4/20/23 15:02,4/20/23 15:08,IP Address,*******,100,354,TRUE,4/20/23 15:08,R_1lxzTCLwHmMkQrH,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c76fcf237d77b00168b4d85,995,910,Huntress,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",50,2,100,75,50,25,10,Huntress,,$1.00 ,5 minutes,5c76fcf237d77b00168b4d85,64418fa1704d272f0e168bab,6441a851e7399e129819f8b6,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",830,830
4/20/23 15:04,4/20/23 15:08,IP Address,*******,100,251,TRUE,4/20/23 15:08,R_2TsKwW4yh0NwNA0,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,600f4361d8ad4b1021236a24,995,990,Warrior,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,10,2,100,95,91,80,70,Warrior,N/A,$1.00 ,5 minutes,600f4361d8ad4b1021236a24,64418fa1704d272f0e168baa,6441a8d5d3becec175cbcb4c,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",890,890
4/20/23 14:59,4/20/23 15:09,IP Address,*******,100,605,TRUE,4/20/23 15:09,R_2zZ6IRbVaowUfIZ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,6298dd311a003b986813851b,995,910,Wizard,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",60,2,99,81,50,25,1,Wizard,"Nope, it was fun.",$1.00 ,5 minutes,6298dd311a003b986813851b,64418fa1704d272f0e168baa,6441a7a958c93212a0a76e5a,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",820,820
4/20/23 15:05,4/20/23 15:09,IP Address,*******,100,267,TRUE,4/20/23 15:09,R_2rSL8b7qQeJSFPQ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5d2fbee1fb16450018a7a023,995,910,Warrior,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",120,3,550,130,90,75,125,Wizard,No problems,$1.00 ,5 minutes,5d2fbee1fb16450018a7a023,64418fa1704d272f0e168baa,6441a905aa4182dfd4fe73c6,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",760,760
4/20/23 15:04,4/20/23 15:09,IP Address,*******,100,308,TRUE,4/20/23 15:09,R_AsUxPbODucEcDlL,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5907f9e49ae6ed000160dc4b,995,910,Huntress,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",85,1,99,81,63,35,1,Huntress,No,$1.00 ,5 minutes,5907f9e49ae6ed000160dc4b,64418fa1704d272f0e168bab,6441a8e0390e3f8fb54c51e4,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",795,895
4/20/23 15:07,4/20/23 15:10,IP Address,*******,100,130,TRUE,4/20/23 15:10,R_2y48hg7A0l2MUSy,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,62c6513c0edef38dc7bd5afe,995,910,Bard,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",25,3,95,65,35,25,1,Bard,,$1.00 ,5 minutes,62c6513c0edef38dc7bd5afe,64418fa1704d272f0e168baa,6441a9a4e6d08fb944a004f8,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",875,875
4/20/23 15:05,4/20/23 15:10,IP Address,*******,100,306,TRUE,4/20/23 15:10,R_x9RhirDxHgVlip3,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,62e1ce78f3baa9e8ae1acfdf,995,910,Warrior,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,50,2,82,81,60,17,8,Warrior,No.,$1.00 ,5 minutes,62e1ce78f3baa9e8ae1acfdf,64418fa1704d272f0e168baa,6441a8bcd2106d6cbc3875a9,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",850,850
4/20/23 15:06,4/20/23 15:10,IP Address,*******,100,240,TRUE,4/20/23 15:10,R_23fwWUMretUhi8Q,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,636330b7f97a8198974a367f,995,910,Wizard,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,81,1,82,81,80,19,17,Wizard,,$1.00 ,5 minutes,636330b7f97a8198974a367f,64418fa1704d272f0e168bab,6441a9661180d11eb08ef598,low,120,900,"""Mushrooms are stronger than flowers.""",819,919
4/20/23 15:06,4/20/23 15:11,IP Address,*******,100,251,TRUE,4/20/23 15:11,R_1jMVSoRDVOeaqDQ,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5c2ab2de9136140001b90737,995,990,Siren,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",,75,3,83,82,81,19,17,Siren,no,$1.00 ,5 minutes,5c2ab2de9136140001b90737,64418fa1704d272f0e168bab,6441a962ed98596977681f3d,low,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",825,825
4/20/23 15:08,4/20/23 15:11,IP Address,*******,100,202,TRUE,4/20/23 15:11,R_2v0bH92XhhBLJfv,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,5ba854ed7c0ebe0001272f2d,995,910,Huntress,"A note card that says ""Mushrooms are stronger than flowers."" Cost: 100 Gold Coins.",,85,-3,84,81,80,19,17,Huntress,no,$1.00 ,5 minutes,5ba854ed7c0ebe0001272f2d,64418fa1704d272f0e168baa,6441a9b8a45c906a3d186d54,low,120,900,"""Mushrooms are stronger than flowers.""",815,815
4/20/23 15:07,4/20/23 15:11,IP Address,*******,100,262,TRUE,4/20/23 15:11,R_3DkLeYrSMmKgYaX,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,610763db336c7d883758810d,995,990,Huntress,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",100,3,93,85,65,35,11,Huntress,,$1.00 ,5 minutes,610763db336c7d883758810d,64418fa1704d272f0e168bab,6441a98f6d8b7a8c7f275896,high,100,900,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",800,800
4/20/23 15:05,4/20/23 15:12,IP Address,*******,100,454,TRUE,4/20/23 15:12,R_3ktPTiEJ3SeKzxV,*******,*******,*******,*******,*******,*******,anonymous,EN,I consent,63df41179d1e6352b228a74f,995,910,Wizard,,"A note card that says ""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers."" Cost: ${e://Field/cost} Gold Coins.",0,0,16,29,63,25,1,Wizard,remembering the stregths was very difficult for me,$1.00 ,5 minutes,63df41179d1e6352b228a74f,64418fa1704d272f0e168bab,6441a8f95da7b4ea6e93bbf9,high,120,880,"""Green mushrooms are strongest, followed by yellow mushrooms, then purple mushrooms, then red flowers, then yellow flowers.""",880,880
